cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id,,,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/7/20,6/16/20,Morning Consult,797,lv,0.0745274,0,49,49.02111,50.40304,T,68383,128069,,50.40304,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/6/20,6/15/20,Morning Consult,797,lv,0.0738885,0,49,49.02111,50.42184,T,68382,128068,,50.42184,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/5/20,6/14/20,Morning Consult,797,lv,0.0733209,0,49,49.02111,50.44224,T,68381,128067,,50.44224,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/4/20,6/13/20,Morning Consult,797,lv,0.0730325,0,49,49.02111,50.4669,T,68380,128066,,50.4669,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/3/20,6/12/20,Morning Consult,797,lv,0.0727881,0,49,49.02111,50.49664,T,68379,128065,,50.49664,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/2/20,6/11/20,Morning Consult,797,lv,0.0728125,0,49,49.02111,50.52733,T,68378,128064,,50.52733,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/1/20,6/10/20,Morning Consult,797,lv,0.0728594,0,49,49.02111,50.55824,T,68377,128063,,50.55824,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/31/20,6/9/20,Morning Consult,797,lv,0.0731764,0,49,49.02111,50.59325,T,68376,128062,,50.59325,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/30/20,6/8/20,Morning Consult,797,lv,0.0732465,0,49,49.02111,50.62981,T,68375,128061,,50.62981,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/29/20,6/7/20,Morning Consult,797,lv,0.0733394,0,49,49.02111,50.6683,T,68374,128060,,50.6683,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/28/20,6/6/20,Morning Consult,797,lv,0.0737073,0,48,48.02109,49.71112,T,68373,128059,,49.71112,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/27/20,6/5/20,Morning Consult,797,lv,0.0736108,0,48,48.02109,49.75672,T,68372,128058,,49.75672,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/26/20,6/4/20,Morning Consult,797,lv,0.0735111,0,48,48.02109,49.8104,T,68371,128057,,49.8104,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/25/20,6/3/20,Morning Consult,797,lv,0.0733697,0,49,49.02111,50.86588,T,68370,128056,,50.86588,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/24/20,6/2/20,Morning Consult,797,lv,0.0731545,0,48,48.02109,49.9196,T,68369,128055,,49.9196,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/23/20,6/1/20,Morning Consult,797,lv,0.0730666,0,48,48.02109,49.97026,T,68368,128054,,49.97026,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/22/20,5/31/20,Morning Consult,797,lv,0.072886,0,48,48.02109,50.02116,T,68367,128053,,50.02116,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/21/20,5/30/20,Morning Consult,797,lv,0.072892,0,49,49.02111,51.06561,T,68366,128052,,51.06561,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/20/20,5/29/20,Morning Consult,797,lv,0.0728533,0,50,50.02111,52.11468,T,68365,128051,,52.11468,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/19/20,5/28/20,Morning Consult,797,lv,0.0728146,0,50,50.02111,52.15958,T,68364,128050,,52.15958,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/18/20,5/27/20,Morning Consult,797,lv,0.0727313,0,49,49.02111,51.20861,T,68363,128049,,51.20861,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/16/20,5/25/20,Morning Consult,797,lv,0.0724365,0,48,48.02109,50.29755,T,68362,128048,,50.29755,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/15/20,5/24/20,Morning Consult,797,lv,0.072509,0,48,48.02109,50.32538,T,68361,128047,,50.32538,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/14/20,5/23/20,Morning Consult,797,lv,0.0725411,0,49,49.02111,51.36353,T,68360,128046,,51.36353,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/13/20,5/22/20,Morning Consult,797,lv,0.0727765,0,48,48.02109,50.40318,T,68359,128045,,50.40318,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/12/20,5/21/20,Morning Consult,797,lv,0.0729917,0,48,48.02109,50.44543,T,68358,128044,,50.44543,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/11/20,5/20/20,Morning Consult,797,lv,0.0734151,0,48,48.02109,50.49149,T,68357,128043,,50.49149,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/10/20,5/19/20,Morning Consult,797,lv,0.0733978,0,48,48.02109,50.52161,T,68356,128042,,50.52161,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/9/20,5/18/20,Morning Consult,797,lv,0.0739455,0,47,47.02106,49.53788,T,68355,128041,,49.53788,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/8/20,5/17/20,Morning Consult,797,lv,0.07365,0,48,48.02109,50.55567,T,68354,128040,,50.55567,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/7/20,5/16/20,Morning Consult,797,lv,0.0736761,0,49,49.02111,51.57201,T,68353,128039,,51.57201,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/6/20,5/15/20,Morning Consult,797,lv,0.0740215,0,49,49.02111,51.70037,T,68352,128038,,51.70037,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/5/20,5/14/20,Morning Consult,797,lv,0.0744404,0,49,49.02111,51.70539,T,68351,128037,,51.70539,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/4/20,5/13/20,Morning Consult,797,lv,0.0754428,0,47,47.02106,49.69989,T,68350,128036,,49.69989,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/3/20,5/12/20,Morning Consult,797,lv,0.0768089,0,47,47.02106,49.68893,T,68349,128035,,49.68893,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/2/20,5/11/20,Morning Consult,797,lv,0.0788508,0,47,47.02106,49.6743,T,68348,128034,,49.6743,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/1/20,5/10/20,Morning Consult,797,lv,0.0814017,0,47,47.02106,49.65494,T,68347,128033,,49.65494,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/30/20,5/9/20,Morning Consult,797,lv,0.0845531,0,47,47.02106,49.63845,T,68346,128032,,49.63845,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/29/20,5/8/20,Morning Consult,797,lv,0.0884308,0,48,48.02109,50.62273,T,68345,128031,,50.62273,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/28/20,5/7/20,Morning Consult,797,lv,0.0923309,0,48,48.02109,50.60958,T,68344,128030,,50.60958,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/27/20,5/6/20,Morning Consult,797,lv,0.0969486,0,48,48.02109,50.59527,T,68343,128029,,50.59527,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/26/20,5/5/20,Morning Consult,797,lv,0.1025261,0,49,49.02111,51.57637,T,68342,128028,,51.57637,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/29/20,9/1/20,Fox News/Beacon Research/Shaw & Co. Research,801,lv,1.44686,0,50,49.76691,50.65492,,68340,128021,,50.65492,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/21/20,8/28/20,Opinium,700,lv,0.724939,0,53.45,52.55819,53.58097,,68325,127986,,53.58097,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/21/20,8/30/20,Morning Consult,811,lv,0.0999987,0,52,52.02109,53.03926,T,68290,127911,,53.03926,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/21/20,8/23/20,Change Research,925,lv,0.8094564,0,49,49.30652,50.37637,,68209,127746,,50.37637,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/14/20,8/23/20,Trafalgar Group,1011,lv,0.8617497,0,45.4,47.55984,48.68643,,68202,127738,,48.68643,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/16/20,8/19/20,Redfield & Wilton Strategies,672,lv,0.7115411,0,49,50.16063,51.2272,,68158,127659,,51.2272,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/13/20,8/17/20,Civiqs,754,rv,0.620737,0,51,50.15419,51.19434,,68149,127646,,51.19434,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/2/20,8/4/20,OnMessage Inc.,400,lv,0.5514615,0,47,48.69848,49.8229,,68116,127580,,49.8229,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/7/20,8/16/20,Morning Consult,788,lv,0.5810627,0,49,49.02111,50.01245,,68089,127548,,50.01245,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/5/20,8/6/20,Rasmussen Reports/Pulse Opinion Research,750,lv,0.8990448,0,55.17,54.23325,55.31467,,68037,127419,,55.31467,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/7/20,8/9/20,Change Research,384,lv,0.5125837,0,47,47.30594,48.36126,,68016,127367,,48.36126,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/4/20,8/9/20,Marquette University Law School,694,lv,1.442694,0,50,49.61999,50.68407,,68000,127332,,50.68407,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/27/20,8/6/20,YouGov,734,rv,0.73972,0,49,50.16729,51.32244,,67970,127274,,51.32244,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,8/4/20,8/7/20,YouGov,994,lv,1.087026,0,48,48.32455,49.41824,,67963,127267,,49.41824,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/30/20,7/31/20,David Binder Research,200,lv,0.3355042,0,53,51.23432,52.40453,,67945,127218,,52.40453,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/14/20,6/18/20,Marquette University Law School,686,lv,1.427592,0,52,51.6203,52.93968,,66886,127172,,52.93968,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/3/20,5/7/20,Marquette University Law School,650,lv,1.359231,0,49,48.62012,51.24988,,66252,127171,,51.24988,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/22/20,7/27/20,Hodas & Associates,600,lv,0.7015365,0,52.1,51.45329,52.68671,,67908,127131,,52.68671,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/11/20,7/17/20,Global Strategy Group,600,lv,0.5534775,0,51,49.44472,50.78411,,67869,127068,,50.78411,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/19/20,7/24/20,Redfield & Wilton Strategies,742,lv,0.7439694,0,45,46.1549,47.43041,,67843,126987,,47.43041,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/24/20,7/26/20,Change Research,392,lv,0.5034525,0,48,48.30631,49.54552,,67813,126907,,49.54552,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/17/20,5/26/20,Morning Consult,740,lv,0.0674115,0,49,49.02111,51.26727,T,67804,126890,,51.26727,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/17/20,7/26/20,Morning Consult,809,lv,0.0766873,0,50,50.02111,51.28359,T,67696,126760,,51.28359,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/22/20,7/22/20,Gravis Marketing,796,lv,0.8810714,0,50,49.81935,51.08996,,67651,126606,,51.08996,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/15/20,7/20/20,Spry Strategies,700,lv,0.7138253,0,46.3,48.12439,49.43105,,67630,126530,,49.43105,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,7/10/20,7/12/20,Change Research,601,lv,0.6417738,0,48,48.30631,49.68165,,67092,125355,,49.68165,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/26/20,6/28/20,Change Research,502,lv,0.5851452,0,51,51.30647,52.5847,,66961,125034,,52.5847,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/23/20,6/25/20,Trafalgar Group,1021,lv,0.6540527,0,44.6,47.32641,48.6183,,66932,124981,,48.6183,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/14/20,6/19/20,Redfield & Wilton Strategies,846,lv,0.7862581,0,45,46.1549,47.46378,,66909,124936,,47.46378,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/12/20,6/16/20,Hodas & Associates,600,lv,0.7015365,0,55.33,54.68691,56.03458,,66901,124920,,56.03458,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/8/20,6/15/20,Siena College/The New York Times Upshot,655,rv,1.218247,0,49,50.13331,51.54881,,66897,124899,,51.54881,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,1/8/20,1/12/20,Marquette University Law School,701,lv,1.45004,0,48,47.62045,50.41355,,63282,124824,,50.41355,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,12/3/19,12/8/19,Marquette University Law School,652,lv,1.284856,0,49,48.62012,51.71158,,63090,124823,,51.71158,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,11/13/19,11/17/19,Marquette University Law School,685,lv,1.375621,0,45,44.6226,46.98431,,62674,124822,,46.98431,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,6/12/20,6/14/20,Change Research,231,lv,0.3550263,0,48,48.30631,49.6865,,66831,124715,,49.6865,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/30/20,6/2/20,Fox News/Beacon Research/Shaw & Co. Research,801,rv,1.294408,0,49,49.60938,51.32812,,66726,124471,,51.32812,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/29/20,5/31/20,Change Research,382,lv,0.5161691,0,45,45.30474,47.15918,,66715,124439,,47.15918,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/10/20,5/14/20,Redfield & Wilton Strategies,875,lv,0.7969701,0,48,49.16008,51.72715,,66507,123931,,51.72715,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,5/6/20,5/8/20,Hodas & Associates,600,lv,0.7015365,0,51.5,50.853,53.51642,,66402,123703,,53.51642,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/13/20,4/15/20,Hodas & Associates,600,lv,0.7015365,0,50,49.35279,51.92527,,65908,122094,,51.92527,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/20/20,4/21/20,Public Policy Polling,1415,v,1.130882,0,50,48.68636,51.20449,,65903,122086,,51.20449,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/15/20,4/20/20,Ipsos,645,rv,0.8281578,0,43,44.59056,47.12693,,65865,121903,,47.12693,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,4/6/20,4/8/20,Garin-Hart-Yang Research Group,301,lv,0.4699908,0,48,46.59827,49.50263,,65735,121499,,49.50263,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/24/20,3/29/20,Marquette University Law School,813,rv,1.467748,0,48,48.46217,51.30161,,65050,120701,,51.30161,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/17/20,3/19/20,Hodas & Associates,600,lv,0.7015365,0,46.5,45.85518,48.48484,,65003,120541,,48.48484,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/17/20,3/25/20,Baldwin Wallace University,822,rv,0.6705672,0,44.9,46.09775,48.8296,,64988,120502,,48.8296,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/10/20,3/11/20,Public Policy Polling,1727,v,1.749676,0,48,47.41903,50.03151,,64807,119955,,50.03151,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/6/20,3/8/20,YouGov,459,rv,0.6903155,0,44,45.1586,47.75028,,64768,119818,,47.75028,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,3/5/20,3/7/20,Optimus,502,lv,0.6686068,0,43.07,44.35039,46.90328,,64757,119789,,46.90328,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,2/6/20,2/18/20,Expedition Strategies,500,rv,0.6358964,0,42,43.39235,46.15618,,64743,119732,,46.15618,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,2/19/20,2/23/20,Marquette University Law School,1000,rv,1.76694,0,46,46.46086,49.23279,,64588,119094,,49.23279,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,2/11/20,2/20/20,YouGov,936,rv,1.128305,0,45,46.16154,48.9684,,64500,118781,,48.9684,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,2/12/20,2/18/20,Quinnipiac University,823,rv,1.210217,0,42,43.03297,45.79337,,64472,118606,,45.79337,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,1/14/20,1/16/20,Tarrance Group,500,lv,0.8299353,0,47,46.78792,49.55639,,63578,117018,,49.55639,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,1/5/20,1/8/20,Fox News/Beacon Research/Shaw & Co. Research,1504,rv,2.083902,0,46,46.60734,49.459,,63246,115582,,49.459,
2020,Wisconsin,10/21/20,Joseph R. Biden Jr.,12/3/19,12/5/19,Optimus,610,lv,0.7452961,0,39.08,40.33841,43.26994,,63026,114314,,43.26994,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/22/20,10/19/20,SurveyMonkey,1075,lv,0.4175363,0.4175363,32,31.33486,31.42518,T,71468,133906,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/21/20,10/18/20,SurveyMonkey,1020,lv,0.0140781,0.0139682,33,32.32808,32.43717,T,71383,133722,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,1002,lv,0.0137658,0.013551,34,33.3217,33.45224,T,71301,133561,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/19/20,10/16/20,SurveyMonkey,972,lv,0.0132972,0.0129861,35,34.31572,34.47017,T,71243,133444,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/18/20,10/15/20,SurveyMonkey,914,lv,0.0124558,0.0120671,34,33.3217,33.49746,T,71182,133317,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/16/20,10/14/20,SurveyMonkey,857,lv,0.022474,0.0215975,34,33.3217,33.52476,T,71108,133167,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,824,lv,0,0,34,33.3217,33.55022,T,71014,132960,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,771,lv,0.0104111,0.0098427,34,33.3217,33.57544,T,70973,132803,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,10/1/20,10/6/20,Research America Inc.,450,lv,0.6126379,0.6126379,39,38.42805,38.52008,,70703,132427,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/29/20,9/30/20,Triton Polling & Research,525,rv,0.5843123,0.5524076,38,38.27148,38.50387,,70625,132056,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,264,lv,0.1961727,0,27.06,26.43432,27.46721,,70448,131302,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,494,lv,0.2839543,0.0491715,31.78,31.1164,32.17722,,70398,131200,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,496,lv,0.1851042,0.0912526,32.48,31.81156,32.72475,,70348,131098,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,516,lv,0.0879276,0.0735245,36.03,35.33996,35.9642,T,70296,130991,,,
2020,West Virginia,10/21/20,Joseph R. Biden Jr.,1/7/20,1/9/20,WPA Intelligence (WPAi),500,lv,0.5192499,0,31,32.64985,34.88314,,63283,115783,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/22/20,10/19/20,SurveyMonkey,7652,lv,0.4514306,0.3854596,62,60.19407,60.5329,T,71470,133908,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/20/20,10/18/20,SurveyMonkey,7668,lv,0.0309105,0.0260706,61,59.18386,59.54235,T,71385,133724,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,10/14/20,10/15/20,Public Policy Polling,610,lv,0.9850363,0.9850363,60,59.49962,59.51773,,71378,133663,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,7667,lv,0,0,61,59.18386,59.56242,T,71303,133563,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/19/20,10/16/20,SurveyMonkey,7677,lv,0.015778,0.0129782,61,59.18386,59.58712,T,71245,133446,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/17/20,10/15/20,SurveyMonkey,7733,lv,0.0304763,0.02475,61,59.18386,59.62137,T,71184,133319,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/17/20,10/14/20,SurveyMonkey,7781,lv,0,0,61,59.18386,59.65958,T,71110,133169,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/15/20,10/13/20,SurveyMonkey,7664,lv,0.0298723,0.0236359,61,59.18386,59.69855,T,71016,132962,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,7731,lv,0,0,61,59.18386,59.73832,T,70972,132802,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,10/8/20,10/12/20,SurveyUSA,591,lv,1.190147,1.128031,55,55.22903,55.2766,,70745,132343,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,3939,lv,0.3283985,0,61.55,59.73935,61.18624,,70450,131304,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,7691,lv,0.4502591,0,61.52,59.70905,61.22082,,70400,131202,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,7489,lv,0.507588,0.0890134,60.69,58.8709,60.26137,,70350,131100,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,7953,lv,0.1977001,0.1254715,63.61,61.8226,62.8568,T,70298,130993,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,9/8/20,9/14/20,Strategies 360,501,rv,0.6909316,0.3808057,58,58.86575,59.90097,,69658,129861,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,7/22/20,7/27/20,SurveyUSA,534,lv,1.088087,0,62,62.2219,63.50457,,67806,126894,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,5/19/20,5/20/20,Public Policy Polling,1070,lv,1.413108,0,59,58.49719,61.03316,,66513,123950,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,5/16/20,5/19/20,SurveyUSA,530,lv,1.028798,0,57,57.22759,59.90266,,66403,123705,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,3/31/20,4/6/20,EMC Research,473,rv,0.5505267,0,52,53.81766,56.69036,,65811,121682,,,
2020,Washington,10/21/20,Joseph R. Biden Jr.,3/4/20,3/6/20,SurveyUSA,992,rv,1.646094,0,57,58.05757,60.1576,,64740,119888,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/21/20,10/19/20,SurveyMonkey,5912,lv,0.5646075,0.3687899,55,52.89792,53.16801,T,71472,133910,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/21/20,10/18/20,SurveyMonkey,5654,lv,0,0,55,52.89792,53.18717,T,71387,133726,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/22/20,9/25/20,Cygnal,600,lv,0.8068082,0.1538998,51.5,52.8857,53.62182,,71360,133632,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,10/9/20,10/11/20,Cygnal,607,lv,0.8251628,0.7536169,51.2,52.58614,52.65104,,71359,133631,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,5595,lv,0.0203185,0.0120971,56,53.90272,54.21333,T,71305,133565,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/19/20,10/16/20,SurveyMonkey,5529,lv,0.0208299,0.0117996,56,53.90272,54.23991,T,71247,133448,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/18/20,10/15/20,SurveyMonkey,5242,lv,0.020593,0.0110702,56,53.90272,54.27071,T,71186,133321,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/17/20,10/14/20,SurveyMonkey,4878,lv,0.0200903,0.0102194,56,53.90272,54.30457,T,71112,133171,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/30/20,10/12/20,Reconnect Research/Roanoke College,602,lv,0.6752625,0.5191324,53,52.86224,53.04108,,71071,133037,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,10/11/20,10/14/20,Civiqs,1231,lv,1.044163,1.044163,55,54.22806,54.36953,,71068,133030,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,4522,lv,0.0196369,0.0094212,56,53.90272,54.33927,T,71018,132964,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,4248,lv,0.0195701,0.0088235,55,52.89792,53.37024,T,70971,132801,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,1619,lv,0.3966271,0,56.63,54.5363,55.83508,,70452,131306,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,3178,lv,0.5801269,0,54.94,52.83767,54.2539,,70402,131204,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,2626,lv,0.6242104,0,57.25,55.16026,56.38828,,70352,131102,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,2882,lv,0.529698,0.0244947,56.28,54.18426,55.12548,T,70300,130995,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,9/9/20,9/21/20,Christopher Newport University,796,lv,1.139162,0,48,49.07877,49.98153,,69713,130000,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,8/28/20,9/7/20,Virginia Commonwealth University,693,lv,0.9572926,0,53,53.12972,54.1511,,69467,129384,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,8/9/20,8/22/20,Roanoke College,566,lv,0.7104095,0,53,53.06078,54.06631,,68212,127754,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,7/11/20,7/19/20,Virginia Commonwealth University,725,lv,0.9834578,0,50,50.13003,51.35934,,67844,126992,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,5/17/20,5/26/20,Morning Consult,1148,lv,1.0006,0,52,52.12855,54.353,T,67803,126889,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,7/17/20,7/26/20,Morning Consult,1156,lv,1.00324,0,52,52.12855,53.35745,T,67695,126759,,,
2020,Virginia,10/21/20,Joseph R. Biden Jr.,5/3/20,5/16/20,Roanoke College,563,lv,0.7083423,0,51,51.06091,53.62025,,66310,123437,,,
